time_s,ue_id,cpu_j,radio_j,total_j
51.5068,20,25.6637,33.28,58.9437
51.5265,16,27.103,34.56,61.663
51.5755,6,27.8903,35.84,63.7303
51.7627,22,29.8473,38.4,68.2473
51.8072,13,27.2291,34.56,61.7891
51.8228,24,31.6709,40.96,72.6309
52.3043,9,26.5103,33.28,59.7903
52.3119,7,33.3073,42.24,75.5473
52.329,10,26.0389,33.28,59.3189
52.649,6,28.8978,37.12,66.0178
52.6888,24,32.5967,42.24,74.8367
52.755,14,29.128,37.12,66.248
52.8336,16,29.1298,37.12,66.2498
52.8395,10,27.0198,34.56,61.5798
52.974,22,30.8624,39.68,70.5424
53.0362,23,18.1177,23.04,41.1577
53.0433,12,17.0678,21.76,38.8278
53.0782,13,28.1671,35.84,64.0071
53.1703,16,29.1298,37.12,66.2498
53.1715,15,37.9344,48.64,86.5744
53.1974,12,17.0678,21.76,38.8278
53.2254,7,35.2386,44.8,80.0386
53.2374,7,35.2386,44.8,80.0386
53.3838,10,27.0198,34.56,61.5798
53.4503,19,29.4436,37.12,66.5636
53.643,6,29.9756,38.4,68.3756
53.6611,12,19.168,24.32,43.488
53.7189,20,26.5673,34.56,61.1273
53.9769,22,31.8283,40.96,72.7883
54.2004,12,19.168,24.32,43.488
54.2046,12,19.168,24.32,43.488
54.2457,14,30.2092,38.4,68.6092
54.6134,16,30.9738,39.68,70.6538
54.7938,18,35.7309,46.08,81.8109
54.8346,5,29.7185,38.4,68.1185
54.928,16,30.9738,39.68,70.6538
55.0075,17,31.848,40.96,72.808
55.0161,10,27.9393,35.84,63.7793
55.0281,9,27.4951,34.56,62.0551
55.0813,18,35.7309,46.08,81.8109
55.326,14,32.3043,40.96,73.2643
55.3485,13,30.1211,38.4,68.5211
55.4212,14,32.3043,40.96,73.2643
55.4436,17,32.8794,42.24,75.1194
55.4726,12,20.2322,25.6,45.8322
55.5257,17,32.8794,42.24,75.1194
55.5281,11,25.1264,32,57.1264
55.5374,13,30.1211,38.4,68.5211
55.7378,8,23.9982,30.72,54.7182
55.7571,22,33.7914,43.52,77.3114
55.7961,22,33.7914,43.52,77.3114
55.8531,17,32.8794,42.24,75.1194
56.1945,11,26.0588,33.28,59.3388
56.2026,18,36.8283,47.36,84.1883
56.3044,10,28.9567,37.12,66.0767
56.3188,7,36.1947,46.08,82.2747
56.3589,12,21.3177,26.88,48.1977
56.4292,11,26.0588,33.28,59.3388
56.4405,9,29.4121,37.12,66.5321
56.4702,8,26.0314,33.28,59.3114
56.5175,5,30.6479,39.68,70.3279
56.7668,9,29.4121,37.12,66.5321
56.7879,8,26.0314,33.28,59.3114
56.8892,22,34.7771,44.8,79.5771
56.9083,13,33.08,42.24,75.32
57.1649,13,33.08,42.24,75.32
57.342,19,30.4693,38.4,68.8693
57.3576,7,38.0182,48.64,86.6582
57.372,15,38.9436,49.92,88.8636
57.4712,13,33.08,42.24,75.32
57.486,7,38.0182,48.64,86.6582
57.6629,16,33.9481,43.52,77.4681
58.0847,16,33.9481,43.52,77.4681
58.128,16,33.9481,43.52,77.4681
58.1535,19,32.5335,40.96,73.4935
58.1723,22,35.7979,46.08,81.8779
58.175,13,34.0739,43.52,77.5939
58.1812,19,32.5335,40.96,73.4935
58.1852,8,26.9683,34.56,61.5283
58.1958,20,27.4968,35.84,63.3368
58.4527,14,33.3021,42.24,75.5421
58.4747,21,30.4654,39.68,70.1454
58.5551,5,31.6074,40.96,72.5674
58.7421,12,22.2638,28.16,50.4238
59.2295,18,37.8904,48.64,86.5304
59.2349,21,31.425,40.96,72.385
59.3998,19,33.6322,42.24,75.8722
59.4412,22,36.7722,47.36,84.1322
59.5383,9,31.4164,39.68,71.0964
59.6021,14,34.3422,43.52,77.8622
59.886,12,23.2961,29.44,52.7361
59.8898,9,32.4322,40.96,73.3922
60.0792,21,32.434,42.24,74.674
60.2113,16,34.8935,44.8,79.6935
60.2144,10,29.9444,38.4,68.3444
60.4705,11,27.0234,34.56,61.5834
60.5406,9,32.4322,40.96,73.3922
60.6595,5,34.7867,44.8,79.5867
60.7778,24,34.6578,44.8,79.4578
60.8818,8,27.9662,35.84,63.8062
61.0284,24,34.6578,44.8,79.4578
61.0546,18,38.9274,49.92,88.8474
61.2885,5,34.7867,44.8,79.5867
61.3566,11,29.0902,37.12,66.2102
61.3634,5,34.7867,44.8,79.5867
61.4447,21,34.4297,44.8,79.2297
61.4475,11,29.0902,37.12,66.2102
61.5054,10,30.8788,39.68,70.5588
61.7633,21,35.3954,46.08,81.4754
62.057,14,35.4244,44.8,80.2244
62.077,13,35.9477,46.08,82.0277
62.1684,21,35.3954,46.08,81.4754
62.3824,8,29.0658,37.12,66.1858
62.4413,16,36.8824,47.36,84.2424
62.4822,13,35.9477,46.08,82.0277
62.6906,24,35.6116,46.08,81.6916
62.7684,7,39.0419,49.92,88.9619
62.9298,16,36.8824,47.36,84.2424
62.9307,11,31.0496,39.68,70.7296
63.1614,6,30.9111,39.68,70.5911
63.2811,23,19.1836,24.32,43.5036
63.3583,9,33.4893,42.24,75.7293
63.3789,21,37.4101,48.64,86.0501
63.5228,21,37.4101,48.64,86.0501
63.5667,11,31.0496,39.68,70.7296
63.7764,13,37.0121,47.36,84.3721
63.8181,7,39.9421,51.2,91.1421
63.8462,8,30.0077,38.4,68.4077
63.85,10,31.8502,40.96,72.8102
63.858,20,29.5767,38.4,67.9767
64.033,15,39.9319,51.2,91.1319
64.0786,5,36.6727,47.36,84.0327
64.1968,20,29.5767,38.4,67.9767
64.2681,5,36.6727,47.36,84.0327
