t,ue,rate_bps
7.3,7,9.27999e+06
7.3,8,8.76632e+06
7.3,9,1.41786e+08
7.3,10,3.426e+07
7.3,11,4.27917e+07
7.3,12,2.55198e+06
7.3,13,2.06992e+07
7.3,14,1.621e+06
7.3,15,2.29697e+06
7.3,16,6.31149e+06
7.3,17,1.34388e+06
7.3,18,5.85496e+07
7.3,19,545745
7.3,20,5.73729e+07
7.3,21,1.151e+07
7.3,22,2.87018e+07
7.3,23,5.32127e+07
7.3,24,9.75329e+06
7.3,25,265392
7.3,26,8.40331e+07
7.3,27,7.58013e+07
7.3,28,2.41124e+07
7.3,29,2.28131e+06
7.4,0,356673
7.4,1,278209
7.4,2,5.28353e+06
7.4,3,18619.8
7.4,4,91575.4
7.4,5,6.4643e+07
7.4,6,4.57018e+07
7.4,7,2.77909e+06
7.4,8,474748
7.4,9,1.25126e+08
7.4,10,1.87477e+07
7.4,11,2.69083e+07
7.4,12,3.8815e+07
7.4,13,7.15248e+07
7.4,14,1.02603e+06
7.4,15,2.09723e+07
7.4,16,56610.5
7.4,17,1.91425e+06
7.4,18,3.63872e+07
7.4,19,423767
7.4,20,15487.4
7.4,21,3.67179e+07
7.4,22,9.01769e+06
7.4,23,7.8429e+06
7.4,24,2.93452e+06
7.4,25,556167
7.4,26,8.28552e+06
7.4,27,1.94689e+07
7.4,28,1.52074e+06
7.4,29,2.12696e+07
7.5,0,5.99929e+06
7.5,1,3.63339e+06
7.5,2,5.79712e+06
7.5,3,29600.3
7.5,4,1.16609e+07
7.5,5,1.5637e+07
7.5,6,8.25291e+06
7.5,7,1.02755e+07
7.5,8,5.63936e+06
7.5,9,1.60703e+07
7.5,10,2.44894e+08
7.5,11,9.69785e+07
7.5,12,4.05433e+07
7.5,13,2.52049e+06
7.5,14,4.3779e+06
7.5,15,1.54989e+07
7.5,16,7.73216e+06
7.5,17,2.8011e+07
7.5,18,6.08789e+06
7.5,19,7.8216e+06
7.5,20,1.1757e+08
7.5,21,2.86308e+07
7.5,22,4.8541e+07
7.5,23,7.57155e+06
7.5,24,22522.9
7.5,25,5.53602e+07
7.5,26,2.64376e+06
7.5,27,4.48359e+07
7.5,28,3.48164e+07
7.5,29,1.79772e+07
7.6,0,5.44488e+06
7.6,1,1.61064e+06
7.6,2,1.18257e+07
7.6,3,835452
7.6,4,1.32252e+07
7.6,5,5.31074e+07
7.6,6,1.16841e+07
7.6,7,4.54602e+07
7.6,8,1.71303e+07
7.6,9,5.04458e+07
7.6,10,1.16099e+08
7.6,11,3.7171e+07
7.6,12,4.48551e+07
7.6,13,234025
7.6,14,890822
7.6,15,3.5204e+07
7.6,16,26223.3
7.6,17,2.14359e+06
7.6,18,5.84698e+06
7.6,19,3.30934e+07
7.6,20,8.51322e+06
7.6,21,1.59505e+07
7.6,22,1.30465e+07
7.6,23,3.96171e+06
7.6,24,8.40073e+06
7.6,25,123411
7.6,26,1.14178e+07
7.6,27,1.51949e+07
7.6,28,1.10323e+07
7.6,29,1.88697e+07
7.7,0,4.00666e+07
7.7,1,5.96423e+07
7.7,2,1.20191e+07
7.7,3,62608.8
7.7,4,1.05474e+07
7.7,5,6.11223e+07
7.7,6,2.43085e+07
7.7,7,1.59142e+06
7.7,8,1.10578e+06
7.7,9,5.58425e+07
7.7,10,4.63185e+07
7.7,11,1.1549e+07
7.7,12,1.91303e+07
7.7,13,3.15318e+07
7.7,14,2.1069e+06
7.7,15,3.21192e+06
7.7,16,976289
7.7,17,1.68558e+06
7.7,18,4.23258e+06
7.7,19,59012
7.7,20,8.64714e+07
7.7,21,2.6264e+07
7.7,22,7.49826e+07
7.7,23,1.14149e+07
7.7,24,64701.4
7.7,25,1.39644e+06
7.7,26,652689
7.7,27,847918
7.7,28,2.71296e+07
7.7,29,2.91903e+06
7.8,0,9.06284e+06
7.8,1,812451
7.8,2,9.99765e+06
7.8,3,1.54661e+07
7.8,4,4.39846e+06
7.8,5,4.93715e+07
7.8,6,3.82227e+07
7.8,7,7.48918e+07
7.8,8,1.33243e+07
7.8,9,2.57856e+07
7.8,10,5.61229e+07
7.8,11,2.33832e+07
7.8,12,2.01137e+07
7.8,13,9.6832e+06
7.8,14,5.07173e+06
7.8,15,1.09469e+07
7.8,16,4.14942e+06
7.8,17,17649
7.8,18,1.19262e+07
7.8,19,9.6239e+06
7.8,20,6.71616e+07
7.8,21,5.10547e+06
7.8,22,3.88637e+07
7.8,23,2.69593e+06
7.8,24,2.65009e+06
7.8,25,326442
7.8,26,1.51385e+07
7.8,27,1.30268e+07
7.8,28,1.20648e+06
7.8,29,4.71331e+06
7.9,0,9.20701e+07
7.9,1,1.23069e+07
7.9,2,1.76101e+06
7.9,3,31579.9
7.9,4,6.18419e+06
7.9,5,2.91394e+06
7.9,6,1.61824e+06
7.9,7,1.8306e+06
7.9,8,328210
7.9,9,2.37197e+07
7.9,10,4.39561e+07
7.9,11,2.39174e+07
7.9,12,1.03374e+06
7.9,13,566548
7.9,14,362047
7.9,15,2.7953e+06
7.9,16,658458
7.9,17,7.49171e+06
7.9,18,1.29162e+08
7.9,19,1.4739e+07
7.9,20,718081
7.9,21,7.12522e+07
7.9,22,1.93387e+07
7.9,23,1.0971e+07
7.9,24,200030
7.9,25,1.53017e+06
7.9,26,2.29403e+07
7.9,27,4.00312e+07
7.9,28,4.25417e+07
7.9,29,6.00037e+06
8,0,875324
8,1,2.16368e+07
8,2,6.62035e+06
8,3,208003
8,4,3.94918e+06
8,5,1.15776e+07
8,6,85082.5
8,7,8.83698e+07
8,8,2.60424e+06
8,9,7.9354e+07
8,10,5.11288e+06
8,11,569835
8,12,1.68068e+07
8,13,4.96849e+06
8,14,2016.31
8,15,9.7334e+07
8,16,106058
8,17,1.07213e+07
8,18,4.71575e+07
8,19,1722.77
8,20,1.38288e+06
8,21,3.78403e+07
8,22,5.86918e+07
8,23,3.46693e+07
8,24,2.16748e+06
8,25,418094
8,26,670295
8,27,347170
8,28,1.72366e+07
8,29,8.71139e+07
8.1,0,2.4038e+06
8.1,1,5.20386e+06
8.1,2,2.87566e+06
8.1,3,843166
8.1,4,5.60151e+07
8.1,5,8.66776e+07
8.1,6,2.37941e+06
8.1,7,7.24604e+06
8.1,8,220623
8.1,9,6.20415e+07
8.1,10,1.17252e+06
8.1,11,6.1037e+07
8.1,12,1.1498e+06
8.1,13,3.06669e+07
8.1,14,2.32348e+07
8.1,15,2.34149e+06
8.1,16,9.75662e+06
8.1,17,6.11804e+06
8.1,18,8.04587e+07
8.1,19,13089.1
8.1,20,6.4748e+07
8.1,21,3.51663e+07
8.1,22,2.9104e+07
8.1,23,1.16153e+07
8.1,24,2.26389e+06
8.1,25,66549.9
8.1,26,579752
8.1,27,3.60519e+07
8.1,28,1.0234e+07
8.1,29,4.58124e+07
8.2,0,1.06768e+07
8.2,1,8.13551e+06
8.2,2,321543
8.2,3,1.16805e+07
8.2,4,2.46087e+06
8.2,5,2.7848e+06
8.2,6,8.15951e+06
8.2,7,1.09039e+07
8.2,8,6.25988e+06
8.2,9,4.93666e+07
8.2,10,1.15841e+08
8.2,11,8.72139e+07
8.2,12,1.43796e+06
8.2,13,2.23399e+07
8.2,14,157830
8.2,15,7.81135e+06
8.2,16,6.24424e+07
8.2,17,2.42416e+06
8.2,18,2.79908e+06
8.2,19,746561
8.2,20,841252
8.2,21,2.52886e+07
8.2,22,2.39672e+07
8.2,23,2.30699e+07
8.2,24,3.61725e+06
8.2,25,2.90383e+06
8.2,26,8.65949e+06
8.2,27,7.36238e+06
8.2,28,3.4421e+06
8.2,29,282717
8.3,0,2.30036e+06
8.3,1,2.57007e+07
8.3,2,7.09813e+06
8.3,3,3.8184e+07
8.3,4,1.16557e+06
8.3,5,1.16146e+08
8.3,6,1.66307e+07
8.3,7,5.36027e+06
8.3,8,5.41021e+07
8.3,9,1.23098e+07
8.3,10,8.79289e+07
8.3,11,7.65887e+06
8.3,12,2.87599e+07
8.3,13,8.57259e+07
8.3,14,2.53156e+06
8.3,15,3.38055e+06
8.3,16,2.89578e+06
8.3,17,7.78297e+06
8.3,18,8.24268e+06
8.3,19,1.35655e+06
8.3,20,9.06994e+07
8.3,21,1.15157e+06
8.3,22,1.38514e+07
8.3,23,771406
8.3,24,348364
8.3,25,1.99419e+06
8.3,26,5.76951e+07
8.3,27,2.25344e+06
8.3,28,7.38656e+07
8.3,29,6.59057e+06
8.4,0,1.61878e+07
8.4,1,4.91494e+06
8.4,2,3.316e+06
8.4,3,1.22318e+07
8.4,4,5.30456e+06
8.4,5,1.5813e+07
8.4,6,5.46677e+07
8.4,7,1.9016e+07
8.4,8,1.01282e+07
8.4,9,1.24128e+07
8.4,10,1.09765e+08
8.4,11,6.66994e+06
8.4,12,6.01045e+06
8.4,13,1.84744e+07
8.4,14,285270
8.4,15,7.24642e+06
8.4,16,376655
8.4,17,1.32641e+06
8.4,18,1.60262e+08
8.4,19,17456.9
8.4,20,1.37654e+07
8.4,21,1.20872e+08
8.4,22,5.1436e+06
8.4,23,2.16706e+07
8.4,24,2.57961e+06
8.4,25,476595
8.4,26,8.0609e+07
8.4,27,2.20505e+06
8.4,28,1.0723e+07
8.4,29,1.28635e+06
8.5,0,6.05124e+06
8.5,1,308416
8.5,2,1.61752e+07
8.5,3,103410
8.5,4,2.34977e+07
8.5,5,8.13075e+07
8.5,6,998139
8.5,7,2.54705e+06
8.5,8,1.63973e+07
8.5,9,1.32765e+08
8.5,10,7.75646e+07
8.5,11,2.76239e+07
8.5,12,4.23045e+07
8.5,13,1.66601e+07
8.5,14,342390
8.5,15,1.64584e+07
8.5,16,354938
8.5,17,105504
8.5,18,1.13647e+08
8.5,19,356723
8.5,20,3.69943e+07
8.5,21,2.07444e+07
8.5,22,1.45167e+07
8.5,23,61373.5
8.5,24,5.15609e+06
8.5,25,7.48709e+06
8.5,26,2.43561e+07
8.5,27,1.53804e+07
8.5,28,856076
8.5,29,4.82182e+06
8.6,0,937044
8.6,1,2.36544e+06
8.6,2,20380
8.6,3,1.47475e+06
8.6,4,826884
8.6,5,1.1897e+07
8.6,6,1.67847e+06
8.6,7,7.13394e+07
8.6,8,1.9786e+06
8.6,9,2.21782e+06
8.6,10,1.29115e+08
8.6,11,6.974e+07
8.6,12,2.12256e+06
8.6,13,3.10314e+07
8.6,14,1.36063e+07
8.6,15,3.78145e+07
8.6,16,3.02518e+06
8.6,17,8.24766e+06
8.6,18,399499
8.6,19,1.25093e+06
8.6,20,7.44276e+06
8.6,21,218892
8.6,22,9.43822e+06
8.6,23,872439
8.6,24,2.62157e+07
8.6,25,6.7087e+07
8.6,26,276901
8.6,27,600628
8.6,28,4.30894e+07
8.6,29,2.22162e+06
8.7,0,1.73823e+07
8.7,1,9.39669e+06
8.7,2,4.20559e+06
8.7,3,2.19035e+06
8.7,4,101324
8.7,5,2.37876e+07
8.7,6,321290
8.7,7,2.92212e+06
8.7,8,6.91091e+06
8.7,9,4.28471e+07
8.7,10,1.34458e+06
8.7,11,6.74718e+07
8.7,12,3.53291e+07
8.7,13,6.4513e+07
8.7,14,3.39677e+06
8.7,15,9.12259e+07
8.7,16,8.90419e+06
8.7,17,9.22877e+07
8.7,18,1.29002e+06
8.7,19,9.48347e+06
8.7,20,1.39932e+07
8.7,21,1.59928e+07
8.7,22,27302.7
8.7,23,1.12352e+07
8.7,24,1.8694e+07
8.7,25,1.58996e+07
8.7,26,2.5727e+06
8.7,27,2.77828e+07
8.7,28,8.03367e+07
8.7,29,2.83429e+07
8.8,0,4.74698e+07
8.8,1,4.81972e+06
8.8,2,639834
8.8,3,58395.5
8.8,4,155451
8.8,5,9.95631e+07
8.8,6,3.18727e+06
8.8,7,6.29986e+07
8.8,8,21131.8
8.8,9,3.43533e+07
8.8,10,3.22592e+07
8.8,11,2.17301e+07
8.8,12,380245
8.8,13,4.9529e+07
8.8,14,1.17963e+07
8.8,15,3.49778e+07
8.8,16,1.77464e+07
8.8,17,3.33685e+06
8.8,18,6.84596e+07
8.8,19,1330.7
8.8,20,1.04701e+08
8.8,21,2.62909e+07
8.8,22,4.58646e+06
8.8,23,1.92344e+06
8.8,24,8.8147e+06
8.8,25,613082
8.8,26,1.21465e+07
8.8,27,40195.2
8.8,28,1.06405e+08
8.8,29,1.48426e+06
8.9,0,8.60616e+07
8.9,1,1.9942e+07
8.9,2,2.15674e+06
8.9,3,379520
8.9,4,256625
8.9,5,1.35252e+07
8.9,6,3.29674e+06
8.9,7,1.74067e+07
8.9,8,1.9241e+06
8.9,9,1.17112e+08
8.9,10,360060
8.9,11,8.46351e+06
8.9,12,9.85269e+06
8.9,13,9.44529e+06
8.9,14,657366
8.9,15,927721
8.9,16,2.33883e+06
8.9,17,590740
8.9,18,956672
8.9,19,1.16781e+06
8.9,20,7.87342e+07
8.9,21,9.94736e+06
8.9,22,6.95408e+06
8.9,23,187495
8.9,24,7.40365e+06
8.9,25,2.54852e+06
8.9,26,549650
8.9,27,5.36296e+06
8.9,28,32111.7
8.9,29,8.06571e+06
9,0,2.8561e+07
9,1,236206
9,2,5163.83
9,3,2.56029e+07
9,4,8.11423e+07
9,5,1.82737e+07
9,6,4.73692e+06
9,7,1.97358e+06
9,8,213101
9,9,1.26749e+08
9,10,1.10112e+08
9,11,1.99999e+06
9,12,81814.6
9,13,4.49861e+07
9,14,4.78241e+07
9,15,1.27154e+07
9,16,36591.3
9,17,2.70616e+07
9,18,1.23143e+07
9,19,1.12221e+06
9,20,7.38941e+06
9,21,4.46082e+07
9,22,4.06056e+07
9,23,1.77196e+06
9,24,6.56355e+06
9,25,169301
9,26,2.21094e+07
9,27,32684.1
9,28,793013
9,29,8.41617e+07
9.1,0,2.41401e+06
9.1,1,2.80047e+06
9.1,2,4.68962e+06
9.1,3,1.83619e+06
9.1,4,6.34575e+06
9.1,5,1.73505e+07
9.1,6,9.64639e+07
9.1,7,2.46488e+06
9.1,8,1.12872e+06
9.1,9,4.29984e+07
9.1,10,1.60082e+06
9.1,11,6.33307e+07
9.1,12,7.1504e+07
9.1,13,3.42337e+06
9.1,14,1.28294e+07
9.1,15,3.49353e+06
9.1,16,1.30498e+06
9.1,17,1.77591e+07
9.1,18,4.7255e+06
9.1,19,1.91464e+07
9.1,20,3.0135e+06
9.1,21,1.83318e+07
9.1,22,6.12368e+06
9.1,23,599610
9.1,24,192229
9.1,25,1.76424e+06
9.1,26,6.26086e+07
9.1,27,1.52232e+06
9.1,28,3.14192e+07
9.1,29,1.1205e+06
9.2,0,4.44193e+06
9.2,1,6.86023e+07
9.2,2,3.24347e+06
9.2,3,1.6523e+06
9.2,4,2.22223e+07
9.2,5,1.46422e+06
9.2,6,1.95475e+07
9.2,7,5.58328e+07
9.2,8,2.30142e+06
9.2,9,7.55553e+07
9.2,10,7.16285e+07
9.2,11,4.68452e+06
9.2,12,7.40663e+06
9.2,13,3.86417e+07
9.2,14,504550
9.2,15,2.51336e+07
9.2,16,5.89315e+06
9.2,17,2.75171e+06
9.2,18,1.65333e+07
9.2,19,2.84137e+06
9.2,20,4.23819e+07
9.2,21,8.53968e+07
9.2,22,700554
9.2,23,6.09922e+06
9.2,24,532831
9.2,25,2.85824e+06
9.2,26,221522
9.2,27,7.62008e+06
9.2,28,836824
9.2,29,1.33886e+06
9.3,0,2.22178e+07
9.3,1,1.77942e+06
9.3,2,3.44504e+07
9.3,3,571746
9.3,4,9.03369e+06
9.3,5,1.16615e+06
9.3,6,9.69003e+06
9.3,7,1.5361e+06
9.3,8,8.2835e+06
9.3,9,8.1698e+07
9.3,10,1.2431e+08
9.3,11,402274
9.3,12,8.34073e+07
9.3,13,2.76988e+07
9.3,14,5.89562e+07
9.3,15,8191.08
9.3,16,3.26636e+06
9.3,17,2.60603e+06
9.3,18,1.45891e+07
9.3,19,146480
9.3,20,2.77959e+07
9.3,21,1.24336e+07
9.3,22,4.01757e+07
9.3,23,115280
9.3,24,5.76651e+06
9.3,25,4.1632e+06
9.3,26,97557.5
9.3,27,373840
9.3,28,384121
9.3,29,7.24262e+07
9.4,0,1.23713e+07
9.4,1,2.89862e+06
9.4,2,682168
9.4,3,301832
9.4,4,1.6791e+07
9.4,5,382707
9.4,6,800246
9.4,7,5.39435e+07
9.4,8,541755
9.4,9,331357
9.4,10,4.85504e+07
9.4,11,9.59107e+06
9.4,12,1.83532e+06
9.4,13,4.02151e+07
9.4,14,1483.2
9.4,15,11420.9
9.4,16,7.50679e+07
9.4,17,3.84911e+06
9.4,18,4.40413e+06
9.4,19,1.90146e+06
9.4,20,217971
9.4,21,1.20606e+06
9.4,22,3.1854e+07
9.4,23,3.76897e+07
9.4,24,9.45358e+06
9.4,25,8.88943e+06
9.4,26,623198
9.4,27,7.97796e+06
9.4,28,248153
9.4,29,3.42751e+07
9.5,0,1.47866e+08
9.5,1,1.57444e+07
9.5,2,523154
9.5,3,2.46625e+06
9.5,4,906327
9.5,5,2.9775e+06
9.5,6,2.16312e+07
9.5,7,4.69392e+06
9.5,8,3.12276e+06
9.5,9,7.51722e+07
9.5,10,5.99417e+07
9.5,11,7.22032e+07
9.5,12,2.45408e+06
9.5,13,7.61606e+07
9.5,14,2.02556e+06
9.5,15,9.20119e+06
9.5,16,1.83735e+07
9.5,17,2.56804e+07
9.5,18,2.18413e+06
9.5,19,484886
9.5,20,9.825e+06
9.5,21,2.12235e+06
9.5,22,1.11587e+07
9.5,23,1.04233e+07
9.5,24,1.42141e+07
9.5,25,8.54474e+06
9.5,26,1.27426e+06
9.5,27,5.36768e+07
9.5,28,1.20096e+08
9.5,29,3.10218e+06
9.6,0,1.52074e+08
9.6,1,1.4497e+06
9.6,2,21951
9.6,3,687757
9.6,4,2.55015e+06
9.6,5,771510
9.6,6,6.12181e+07
9.6,7,1.2528e+07
9.6,8,296197
9.6,9,1.22113e+08
9.6,10,2.07247e+07
9.6,11,218898
9.6,12,2.8655e+07
9.6,13,6.83341e+07
9.6,14,1.0062e+07
9.6,15,6.47945e+06
9.6,16,4.01606e+06
9.6,17,188658
9.6,18,6.83074e+07
9.6,19,1.24992e+07
9.6,20,9.98226e+07
9.6,21,2.49482e+07
9.6,22,2.45981e+07
9.6,23,10843.5
9.6,24,924833
9.6,25,8.69096e+06
9.6,26,3.02849e+07
9.6,27,732583
9.6,28,2.74331e+06
9.6,29,2.01694e+07
9.7,0,5.44317e+06
9.7,1,281980
9.7,2,429691
9.7,3,4.98475e+06
9.7,4,2.16141e+07
9.7,5,3.32364e+06
9.7,6,5.82918e+06
9.7,7,5.61637e+07
9.7,8,1.9117e+06
9.7,9,1.18024e+08
9.7,10,1.13767e+08
9.7,11,2.80254e+06
9.7,12,3.20314e+07
9.7,13,9.54243e+06
9.7,14,169753
9.7,15,817238
9.7,16,2.60478e+06
9.7,17,278233
9.7,18,5.17523e+06
9.7,19,789561
9.7,20,2.85372e+07
9.7,21,1.23872e+07
9.7,22,3.39693e+07
9.7,23,2.88661e+06
9.7,24,93410.2
9.7,25,7.74016e+07
9.7,26,2.32664e+07
9.7,27,4.31028e+06
9.7,28,7.32585e+06
9.7,29,1.4837e+07
9.8,0,3.92292e+07
9.8,1,276888
9.8,2,1.74999e+07
9.8,3,3.52936e+06
9.8,4,1.90994e+06
9.8,5,3.02132e+07
9.8,6,5.92334e+06
9.8,7,3.81034e+07
9.8,8,1.73485e+07
9.8,9,4.27866e+07
9.8,10,3.05519e+07
9.8,11,9.20767e+06
9.8,12,1.09622e+08
9.8,13,887578
9.8,14,2.36854e+06
9.8,15,6.55836e+06
9.8,16,6.18505e+06
9.8,17,627542
9.8,18,8.11811e+07
9.8,19,84634
9.8,20,1.53182e+07
9.8,21,43537.1
9.8,22,1.05378e+07
9.8,23,4.97396e+07
9.8,24,3.82656e+06
9.8,25,1.1873e+06
9.8,26,300645
9.8,27,1.62531e+07
9.8,28,9.70414e+06
9.8,29,2.60461e+07
9.9,0,2.52529e+07
9.9,1,961985
9.9,2,9.2831e+06
9.9,3,2.62303e+06
9.9,4,67293.5
9.9,5,1.52468e+07
9.9,6,1.27737e+07
9.9,7,689101
9.9,8,18155.4
9.9,9,3.79176e+07
9.9,10,1.7171e+06
9.9,11,4.07623e+06
9.9,12,6.1356e+06
9.9,13,6.51116e+06
9.9,14,4.23861e+06
9.9,15,1.10417e+06
9.9,16,3.39161e+06
9.9,17,2.73236e+06
9.9,18,1.07938e+07
9.9,19,227614
9.9,20,1.92754e+06
9.9,21,5.43898e+06
9.9,22,4.37882e+07
9.9,23,1.75836e+06
9.9,24,3.59899e+06
9.9,25,840422
9.9,26,2.12512e+06
9.9,27,2.7303e+07
9.9,28,1.03872e+07
9.9,29,5.96141e+07
